mal_id	title	season	genres	type	episodes	score	members	img	prequels_id	is_sequel
460	One Piece Movie 2: Nejimaki-jima no Daibouken	Mar 3, 2001	{'Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen'}	Movie	1	7.26	51551	https://cdn.myanimelist.net/images/anime/2/3299.jpg	{}	False
2385	One Piece: Jango no Dance Carnival	Mar 3, 2001	{'Comedy', 'Fantasy', 'Shounen'}	Movie	1	7.27	26880	https://cdn.myanimelist.net/images/anime/5/70887.jpg	{}	False
1358	Hokuto no Ken Movie	Mar 8, 1986	{'Sci-Fi', 'Adventure', 'Shounen'}	Movie	1	7.26	13390	https://cdn.myanimelist.net/images/anime/2/25067.jpg	{}	False
1969	Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars	Mar 4, 2006	{'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha'}	Movie	1	7.26	7451	https://cdn.myanimelist.net/images/anime/1/1969.jpg	{1968}	False
2386	One Piece: Yume no Soccer Ou!	Mar 2, 2002	{'Comedy', 'Fantasy', 'Shounen', 'Sports'}	Movie	1	7.26	29144	https://cdn.myanimelist.net/images/anime/4/70587.jpg	{}	False
34540	Pokemon Movie 20: Kimi ni Kimeta!	Jul 15, 2017	{'Action', 'Adventure', 'Comedy', 'Kids'}	Movie	1	7.26	18599	https://cdn.myanimelist.net/images/anime/6/85787.jpg	{}	False
1144	Tenchi Muyou! in Love 2: Haruka Naru Omoi	Apr 24, 1999	{'Sci-Fi', 'Drama', 'Romance', 'Shounen'}	Movie	1	7.26	12221	https://cdn.myanimelist.net/images/anime/6/61773.jpg	{1006}	False
30711	Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e	Feb 6, 2016	{'Action', 'Military', 'Mecha'}	Movie	1	7.25	47779	https://cdn.myanimelist.net/images/anime/2/77640.jpg	{15201}	False
8362	Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle	Apr 22, 2000	{'Action', 'Adventure', 'Comedy', 'Seinen'}	Movie	1	7.25	2670	https://cdn.myanimelist.net/images/anime/13/22024.jpg	{8361}	False
974	Dead Leaves	Jan 16, 2004	{'Adventure', 'Psychological', 'Comedy', 'Sci-Fi'}	Movie	1	7.25	57336	https://cdn.myanimelist.net/images/anime/8/8621.jpg	{}	False
23279	Gyakusatsu Kikan	Feb 3, 2017	{'Military', 'Sci-Fi', 'Psychological'}	Movie	1	7.25	30324	https://cdn.myanimelist.net/images/anime/12/83309.jpg	{}	False
3223	Kiddy Grade: Truth Dawn	Sep 1, 2007	{'Action', 'Mecha', 'Sci-Fi', 'Super Power'}	Movie	1	7.25	3701	https://cdn.myanimelist.net/images/anime/11/56967.jpg	{3222}	False
1416	Lupin III: Dead or Alive	Apr 20, 1996	{'Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen'}	Movie	1	7.25	6456	https://cdn.myanimelist.net/images/anime/1408/94363.jpg	{}	False
1967	Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars	May 28, 2005	{'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha'}	Movie	1	7.25	8308	https://cdn.myanimelist.net/images/anime/7/36701.jpg	{80, 84, 1092}	False
10686	Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!	Jul 30, 2011	{'Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power'}	Movie	1	7.25	42779	https://cdn.myanimelist.net/images/anime/9/30813.jpg	{}	False
1329	Ohoshi-sama no Rail	Jul 10, 1993	{'Historical', 'Drama'}	Movie	1	7.25	2107	https://cdn.myanimelist.net/images/anime/4/85355.jpg	{}	False
2947	Ojamajo Doremi Sharp Movie	Jul 8, 2000	{'Kids', 'Magic', 'Shoujo'}	Movie	1	7.25	3032	https://cdn.myanimelist.net/images/anime/8/40405.jpg	{}	False
16442	Precure All Stars Movie New Stage 2: Kokoro no Tomodachi	Mar 16, 2013	{'Action', 'Kids', 'Magic', 'Shoujo'}	Movie	1	7.25	2896	https://cdn.myanimelist.net/images/anime/2/44386.jpg	{12221}	False
6169	Tenjoubito to Akutobito Saigo no Tatakai	Apr 18, 2009	{'Action', 'Fantasy', 'Magic', 'Super Power', 'Supernatural'}	Movie	1	7.25	6366	https://cdn.myanimelist.net/images/anime/3/24577.jpg	{}	False
15785	Inazuma Eleven Go vs. Danball Senki W Movie	Dec 1, 2012	{'Action', 'Kids', 'Mecha', 'Sports'}	Movie	1	7.24	6129	https://cdn.myanimelist.net/images/anime/3/60753.jpg	{}	False
1116	Junkers Come Here	Jul 20, 1994	{'Slice of Life', 'Drama'}	Movie	1	7.24	3991	https://cdn.myanimelist.net/images/anime/4/18001.jpg	{}	False
3222	Kiddy Grade: Maelstrom	Jun 23, 2007	{'Action', 'Mecha', 'Sci-Fi', 'Super Power'}	Movie	1	7.24	3707	https://cdn.myanimelist.net/images/anime/2/56969.jpg	{2176}	False
8133	Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!	Mar 20, 2010	{'Action', 'Fantasy', 'Magic', 'Shoujo'}	Movie	1	7.24	4163	https://cdn.myanimelist.net/images/anime/9/20237.jpg	{5753}	False
23987	Sarusuberi: Miss Hokusai	May 9, 2015	{'Historical', 'Supernatural', 'Drama', 'Seinen'}	Movie	1	7.24	18049	https://cdn.myanimelist.net/images/anime/7/72531.jpg	{}	False
1362	Street Fighter II Movie	Aug 6, 1994	{'Action', 'Martial Arts', 'Shounen'}	Movie	1	7.24	19706	https://cdn.myanimelist.net/images/anime/8/76411.jpg	{}	False
3269	.hack//G.U. Trilogy	Mar 25, 2008	{'Action', 'Fantasy', 'Game', 'Sci-Fi'}	Movie	1	7.23	26707	https://cdn.myanimelist.net/images/anime/4/23083.jpg	{873}	False
8359	Crayon Shin-chan Movie 04: Henderland no Daibouken	Apr 19, 1996	{'Slice of Life', 'Comedy', 'Ecchi', 'School', 'Seinen'}	Movie	1	7.23	2615	https://cdn.myanimelist.net/images/anime/1429/94854.jpg	{6217}	False
2123	Digimon X-Evolution	Jan 3, 2005	{'Action', 'Adventure', 'Fantasy', 'Sci-Fi'}	Movie	1	7.23	15541	https://cdn.myanimelist.net/images/anime/6/30284.jpg	{}	False
2659	Doraemon Movie 14: Nobita to Buriki no Labyrinth	Mar 6, 1993	{'Fantasy'}	Movie	1	7.23	2083	https://cdn.myanimelist.net/images/anime/4/72419.jpg	{}	False
33025	Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi	Nov 4, 2016	{'Action', 'Sci-Fi', 'Space', 'Mecha', 'School', 'Seinen'}	Movie	1	7.23	4343	https://cdn.myanimelist.net/images/anime/4/82164.jpg	{33024}	False
9958	Hayate no Gotoku! Heaven Is a Place on Earth	Aug 27, 2011	{'Harem', 'Comedy', 'Parody', 'Shounen'}	Movie	1	7.23	28326	https://cdn.myanimelist.net/images/anime/13/29542.jpg	{4192}	False
12001	One Piece 3D: Gekisou! Trap Coaster	Dec 1, 2011	{'Action', 'Adventure', 'Fantasy', 'Comedy', 'Shounen'}	Movie	1	7.23	14002	https://cdn.myanimelist.net/images/anime/4/33839.jpg	{}	False
17699	Toriko Movie: Bishokushin no Special Menu	Jul 27, 2013	{'Action', 'Adventure', 'Fantasy', 'Shounen'}	Movie	1	7.23	4309	https://cdn.myanimelist.net/images/anime/6/47417.jpg	{}	False
11375	.hack//The Movie: Sekai no Mukou ni	Jan 21, 2012	{'Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Mystery', 'Sci-Fi'}	Movie	1	7.22	14427	https://cdn.myanimelist.net/images/anime/2/35633.jpg	{}	False
2668	Doraemon Movie 20: Nobita no Uchuu Hyouryuuki	Mar 6, 1999	{'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen', 'Space'}	Movie	1	7.22	1809	https://cdn.myanimelist.net/images/anime/5/72425.jpg	{}	False
1931	Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi	Dec 10, 2005	{'Fantasy', 'Magic', 'Comedy', 'Shoujo'}	Movie	1	7.22	3982	https://cdn.myanimelist.net/images/anime/2/20640.jpg	{}	False
9999	One Piece 3D: Mugiwara Chase	Mar 19, 2011	{'Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen'}	Movie	1	7.22	32499	https://cdn.myanimelist.net/images/anime/4/32455.jpg	{}	False
11019	Pokemon 3D Adventure: Mew wo Sagase!	Mar 18, 2005	{'Adventure', 'Comedy', 'Fantasy', 'Kids'}	Movie	1	7.22	7726	https://cdn.myanimelist.net/images/anime/3/30561.jpg	{}	False
37440	Psycho-Pass SS Case 1: Tsumi to Batsu	Jan 25, 2019	{'Action', 'Police', 'Psychological', 'Sci-Fi'}	Movie	1	7.22	29669	https://cdn.myanimelist.net/images/anime/1623/96878.jpg	{}	False
3067	Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi	Aug 5, 1978	{'Action', 'Military', 'Sci-Fi', 'Space', 'Drama'}	Movie	1	7.22	2674	https://cdn.myanimelist.net/images/anime/7/83047.jpg	{711}	False
28841	Wake Up, Girls! Seishun no Kage	Sep 25, 2015	{'Drama', 'Music'}	Movie	1	7.22	6689	https://cdn.myanimelist.net/images/anime/6/75337.jpg	{19023}	False
6951	Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna	Jan 23, 2010	{'Game', 'Adventure', 'Shounen'}	Movie	1	7.22	28505	https://cdn.myanimelist.net/images/anime/3/30085.jpg	{}	False
37623	Chiisana Eiyuu: Kani to Tamago to Toumei Ningen	Aug 24, 2018	{'Action', 'Adventure', 'Drama', 'Fantasy'}	Movie	3	7.21	4363	https://cdn.myanimelist.net/images/anime/1881/93496.jpg	{}	False
8363	Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road	Apr 19, 2003	{'Action', 'Adventure', 'Comedy', 'Seinen'}	Movie	1	7.21	1895	https://cdn.myanimelist.net/images/anime/13/83765.jpg	{3744}	False
2671	Doraemon Movie 03: Nobita no Daimakyou	Mar 13, 1982	{'Adventure'}	Movie	1	7.21	2026	https://cdn.myanimelist.net/images/anime/7/72408.jpg	{}	False
2667	Doraemon Movie 04: Nobita no Kaitei Kiganjou	Mar 12, 1983	{'Fantasy'}	Movie	1	7.21	1949	https://cdn.myanimelist.net/images/anime/13/72409.jpg	{}	False
4246	Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai	Apr 25, 2009	{'Adventure', 'Mecha', 'Romance', 'Sci-Fi'}	Movie	1	7.21	38939	https://cdn.myanimelist.net/images/anime/8/12896.jpg	{}	False
14817	Mouretsu Pirates: Abyss of Hyperspace	Feb 22, 2014	{'Sci-Fi', 'Space'}	Movie	1	7.21	10276	https://cdn.myanimelist.net/images/anime/3/58361.jpg	{8917}	False
16434	Penguin's Memory: Shiawase Monogatari	Jun 22, 1985	{'Drama', 'Military', 'Seinen'}	Movie	1	7.21	1553	https://cdn.myanimelist.net/images/anime/10/44572.jpg	{}	False
33036	Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai	Dec 17, 2016	{'Comedy', 'Drama', 'Romance', 'School'}	Movie	1	7.21	44903	https://cdn.myanimelist.net/images/anime/12/87065.jpg	{31245}	False
21189	Wake Up, Girls! Shichinin no Idol	Jan 10, 2014	{'Drama', 'Music'}	Movie	1	7.21	18634	https://cdn.myanimelist.net/images/anime/10/57869.jpg	{}	False
2920	Ashita no Joe (Movie)	Mar 8, 1980	{'Action', 'Drama', 'Shounen', 'Sports'}	Movie	1	7.2	2784	https://cdn.myanimelist.net/images/anime/7/51837.jpg	{}	False
31853	Biohazard: Vendetta	May 27, 2017	{'Action', 'Horror', 'Sci-Fi'}	Movie	1	7.2	11367	https://cdn.myanimelist.net/images/anime/6/83300.jpg	{9544}	False
2962	Digimon Adventure 02 Movies	Jul 8, 2000	{'Adventure', 'Fantasy', 'Kids', 'Sci-Fi'}	Movie	2	7.2	33925	https://cdn.myanimelist.net/images/anime/7/82960.jpg	{}	False
2664	Doraemon Movie 19: Nobita no Nankai Daibouken	Mar 7, 1998	{'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen'}	Movie	1	7.2	2370	https://cdn.myanimelist.net/images/anime/2/72424.jpg	{}	False
2652	Doraemon: The Day When I Was Born	Mar 9, 2002	{'Kids', 'Fantasy', 'Comedy', 'Sci-Fi', 'Shounen'}	Movie	1	7.2	1138	https://cdn.myanimelist.net/images/anime/7/29008.jpg	{}	False
30290	Fw:Hamatora	Nov 14, 2015	{'Mystery', 'Comedy', 'Super Power'}	Movie	1	7.2	6061	https://cdn.myanimelist.net/images/anime/12/76832.jpg	{}	False
4926	Marco: Haha wo Tazunete Sanzenri	Apr 2, 1999	{'Adventure', 'Drama'}	Movie	1	7.2	1575	https://cdn.myanimelist.net/images/anime/7/9467.jpg	{}	False
459	One Piece Movie 1	Mar 4, 2000	{'Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen'}	Movie	1	7.2	62873	https://cdn.myanimelist.net/images/anime/5/20925.jpg	{}	False
12221	Precure All Stars Movie New Stage: Mirai no Tomodachi	Mar 17, 2012	{'Fantasy', 'Magic', 'Shoujo'}	Movie	1	7.2	3556	https://cdn.myanimelist.net/images/anime/8/39609.jpg	{}	False
31919	PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris	Mar 12, 2016	{'Music', 'Slice of Life', 'School', 'Shoujo'}	Movie	1	7.2	1112	https://cdn.myanimelist.net/images/anime/2/77624.jpg	{}	False
3186	Sekai Meisaku Douwa: Hakuchou no Mizuumi	1981	{'Drama', 'Fantasy', 'Romance'}	Movie	1	7.2	2325	https://cdn.myanimelist.net/images/anime/10/5005.jpg	{}	False
24591	Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!	Dec 20, 2014	{'Comedy', 'Kids', 'Supernatural'}	Movie	1	7.2	2222	https://cdn.myanimelist.net/images/anime/1715/94495.jpg	{}	False
898	Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou	Jul 20, 1991	{'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen'}	Movie	1	7.19	84046	https://cdn.myanimelist.net/images/anime/1145/93668.jpg	{}	False
1140	Giniro no Kami no Agito	Jan 7, 2006	{'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi'}	Movie	1	7.19	56985	https://cdn.myanimelist.net/images/anime/9/83824.jpg	{}	False
37307	K: Seven Stories Movie 6 - Circle Vision - Nameless Song	Dec 1, 2018	{'Action', 'Super Power', 'Supernatural'}	Movie	1	7.19	7863	https://cdn.myanimelist.net/images/anime/1491/92832.jpg	{37306}	False
33520	Koutetsujou no Kabaneri Movie 2: Moeru Inochi	Jan 7, 2017	{'Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy'}	Movie	1	7.19	16269	https://cdn.myanimelist.net/images/anime/12/82963.jpg	{33519}	False
31486	Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes	Feb 27, 2016	{'Comedy', 'Mystery', 'Super Power'}	Movie	1	7.19	2792	https://cdn.myanimelist.net/images/anime/7/77175.jpg	{27629}	False
1101	Tenchi Muyou! Manatsu no Eve	Aug 2, 1997	{'Action', 'Comedy', 'Sci-Fi', 'Shounen', 'Space'}	Movie	1	7.19	12250	https://cdn.myanimelist.net/images/anime/8/61319.jpg	{}	False
732	Vampire Hunter D	Dec 21, 1985	{'Action', 'Sci-Fi', 'Horror', 'Supernatural', 'Vampire'}	Movie	1	7.19	54234	https://cdn.myanimelist.net/images/anime/4/24228.jpg	{}	False
2264	Jungle Taitei Movie (1997)	Aug 1, 1997	{'Adventure', 'Fantasy'}	Movie	1	7.18	2523	https://cdn.myanimelist.net/images/anime/1/2499.jpg	{}	False
911	Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu	Aug 6, 2005	{'Adventure', 'Shounen', 'Supernatural'}	Movie	1	7.18	4746	https://cdn.myanimelist.net/images/anime/2/14982.jpg	{}	False
1901	11-nin Iru!	Nov 1, 1986	{'Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Shoujo', 'Space'}	Movie	1	7.17	6538	https://cdn.myanimelist.net/images/anime/1771/96658.jpg	{}	False
54	Appleseed (Movie)	Apr 17, 2004	{'Action', 'Military', 'Sci-Fi', 'Police', 'Drama', 'Mecha', 'Shounen'}	Movie	1	7.17	58545	https://cdn.myanimelist.net/images/anime/9/57231.jpg	{}	False
33730	Chain Chronicle: Haecceitas no Hikari Part 3	Feb 11, 2017	{'Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen'}	Movie	1	7.17	10293	https://cdn.myanimelist.net/images/anime/3/83828.jpg	{33729}	False
9348	Chibi Maruko-chan: Watashi no Suki na Uta	Dec 19, 1992	{'Music', 'Slice of Life', 'Drama', 'Romance', 'Shoujo'}	Movie	1	7.17	866	https://cdn.myanimelist.net/images/anime/1300/97263.jpg	{951}	False
8364	Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys	Apr 17, 2004	{'Action', 'Adventure', 'Comedy', 'Historical', 'Fantasy', 'Seinen'}	Movie	1	7.17	1876	https://cdn.myanimelist.net/images/anime/4/22028.jpg	{8363}	False
8120	Gotou ni Naritai.	Oct 10, 1995	{'Slice of Life', 'School', 'Drama'}	Movie	1	7.17	1668	https://cdn.myanimelist.net/images/anime/10/20090.jpg	{}	False
35228	Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman	Oct 19, 2018	{'Comedy', 'Historical', 'Romance', 'Shoujo'}	Movie	1	7.17	4193	https://cdn.myanimelist.net/images/anime/1947/95701.jpg	{33378}	False
3946	Jarinko Chie	Apr 11, 1981	{'Slice of Life', 'Comedy', 'Drama', 'Seinen'}	Movie	1	7.17	2413	https://cdn.myanimelist.net/images/anime/3/7287.jpg	{}	False
37304	K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai	Sep 1, 2018	{'Action', 'Super Power', 'Supernatural'}	Movie	1	7.17	8523	https://cdn.myanimelist.net/images/anime/1267/91000.jpg	{37303}	False
2077	Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin	Dec 14, 1996	{'Mystery', 'School', 'Shounen'}	Movie	1	7.17	2268	https://cdn.myanimelist.net/images/anime/10/25372.jpg	{}	False
2901	Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie	Dec 23, 1999	{'Action', 'Comedy', 'Mystery', 'Police'}	Movie	1	7.17	1190	https://cdn.myanimelist.net/images/anime/8/58875.jpg	{}	False
1968	Mobile Suit Zeta Gundam: A New Translation II - Lovers	Oct 29, 2005	{'Military', 'Sci-Fi', 'Space', 'Drama', 'Romance', 'Mecha'}	Movie	1	7.17	7547	https://cdn.myanimelist.net/images/anime/1183/94730.jpg	{1967}	False
442	Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!	Aug 21, 2004	{'Adventure', 'Comedy', 'Historical', 'Supernatural', 'Drama', 'Shounen'}	Movie	1	7.17	162814	https://cdn.myanimelist.net/images/anime/6/76015.jpg	{}	False
2429	Unico: Mahou no Shima e	Jul 16, 1983	{'Adventure', 'Fantasy', 'Kids'}	Movie	1	7.17	1771	https://cdn.myanimelist.net/images/anime/4/5544.jpg	{2427}	False
1920	Urusei Yatsura Movie 1: Only You	Feb 13, 1983	{'Action', 'Adventure', 'Comedy', 'Romance', 'Drama', 'Sci-Fi'}	Movie	1	7.17	5729	https://cdn.myanimelist.net/images/anime/3/10127.jpg	{}	False
33728	Chain Chronicle: Haecceitas no Hikari Part 1	Dec 3, 2016	{'Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen'}	Movie	1	7.16	17014	https://cdn.myanimelist.net/images/anime/11/82495.jpg	{}	False
31978	Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki	Apr 16, 2016	{'Comedy', 'Seinen'}	Movie	1	7.16	987	https://cdn.myanimelist.net/images/anime/3/78725.jpg	{27653}	False
35984	Mahou Shoujo Lyrical Nanoha: Detonation	Oct 19, 2018	{'Action', 'Comedy', 'Drama', 'Magic', 'Super Power'}	Movie	1	7.16	4039	https://cdn.myanimelist.net/images/anime/1084/93086.jpg	{17947}	False
1118	Pokemon Movie 03: Kesshoutou no Teiou Entei	Jul 8, 2000	{'Action', 'Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy'}	Movie	1	7.16	102336	https://cdn.myanimelist.net/images/anime/7/80288.jpg	{}	False
2452	Space Adventure Cobra	Jul 3, 1982	{'Action', 'Adventure', 'Sci-Fi', 'Space'}	Movie	1	7.16	5516	https://cdn.myanimelist.net/images/anime/2/83823.jpg	{}	False
33729	Chain Chronicle: Haecceitas no Hikari Part 2	Jan 14, 2017	{'Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen'}	Movie	1	7.15	11278	https://cdn.myanimelist.net/images/anime/10/83105.jpg	{33728}	False
2199	Chirin no Suzu	Mar 11, 1978	{'Adventure', 'Drama', 'Fantasy'}	Movie	1	7.15	6256	https://cdn.myanimelist.net/images/anime/11/80079.jpg	{}	False
393	Escaflowne	Jun 24, 2000	{'Adventure', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo'}	Movie	1	7.15	49179	https://cdn.myanimelist.net/images/anime/12/50419.jpg	{}	False
23083	Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina	Oct 11, 2014	{'Kids', 'Fantasy', 'Magic', 'Shoujo'}	Movie	1	7.15	2136	https://cdn.myanimelist.net/images/anime/13/64049.jpg	{}	False
32153	Mahou Shoujo Madoka★Magica: Concept Movie	Nov 27, 2015	{'Drama', 'Magic', 'Psychological', 'Thriller'}	Movie	1	7.15	14798	https://cdn.myanimelist.net/images/anime/12/77732.jpg	{}	False
7308	Mirai Shounen Conan (Movie)	Sep 15, 1979	{'Adventure', 'Drama', 'Sci-Fi'}	Movie	1	7.15	1449	https://cdn.myanimelist.net/images/anime/7/29838.jpg	{}	False
3043	Andersen Douwa: Ningyohime	Mar 21, 1975	{'Fantasy', 'Romance', 'Shoujo'}	Movie	1	7.14	3490	https://cdn.myanimelist.net/images/anime/7/42477.jpg	{}	False
493	Armitage III: Poly-Matrix	Apr 20, 1996	{'Action', 'Military', 'Sci-Fi', 'Adventure', 'Police', 'Romance', 'Mecha'}	Movie	1	7.14	10999	https://cdn.myanimelist.net/images/anime/9/2859.jpg	{}	False
8475	Asura	Sep 29, 2012	{'Drama', 'Historical'}	Movie	1	7.14	23332	https://cdn.myanimelist.net/images/anime/7/44289.jpg	{}	False
1796	Dirty Pair: The Movie	Mar 14, 1987	{'Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Police'}	Movie	1	7.14	5135	https://cdn.myanimelist.net/images/anime/1855/92685.jpg	{}	False
2662	Doraemon Movie 02: Nobita no Uchuu Kaitakushi	Mar 14, 1981	{'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen'}	Movie	1	7.14	1805	https://cdn.myanimelist.net/images/anime/8/72406.jpg	{}	False
2674	Doraemon Movie 16: Nobita no Sousei Nikki	Mar 4, 1995	{'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen'}	Movie	1	7.14	1491	https://cdn.myanimelist.net/images/anime/8/72421.jpg	{}	False
7144	Uchuu Senkan Yamato: Fukkatsu-hen	Dec 12, 2009	{'Action', 'Military', 'Adventure', 'Space', 'Drama'}	Movie	1	7.14	2866	https://cdn.myanimelist.net/images/anime/7/83052.jpg	{3072}	False
3868	Versailles no Bara: Seimei Aru Kagiri Aishite	May 19, 1990	{'Historical', 'Drama', 'Romance', 'Shoujo'}	Movie	1	7.14	2445	https://cdn.myanimelist.net/images/anime/11/26204.jpg	{}	False
13171	Wasurenagumo	Mar 12, 2012	{'Comedy', 'Supernatural'}	Movie	1	7.14	26243	https://cdn.myanimelist.net/images/anime/11/38877.jpg	{}	False
22677	Appleseed Alpha	Jan 17, 2015	{'Action', 'Adventure', 'Police', 'Mecha', 'Military', 'Sci-Fi', 'Seinen'}	Movie	1	7.13	12640	https://cdn.myanimelist.net/images/anime/11/64775.jpg	{}	False
3446	Biohazard: Degeneration	Oct 18, 2008	{'Action', 'Horror', 'Sci-Fi'}	Movie	1	7.13	26105	https://cdn.myanimelist.net/images/anime/4/11769.jpg	{8278}	False
3033	Digimon Tamers: Bousou Digimon Tokkyuu	Mar 2, 2002	{'Adventure', 'Comedy', 'Sci-Fi', 'Shounen'}	Movie	1	7.13	17911	https://cdn.myanimelist.net/images/anime/12/4418.jpg	{874}	False
2176	Kiddy Grade: Ignition	Apr 7, 2007	{'Action', 'Mecha', 'Sci-Fi', 'Super Power'}	Movie	1	7.13	3997	https://cdn.myanimelist.net/images/anime/9/23600.jpg	{}	False
33218	Kimi no Koe wo Todoketai	Aug 25, 2017	{'Drama'}	Movie	1	7.13	18182	https://cdn.myanimelist.net/images/anime/11/86704.jpg	{}	False
9154	Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue	Aug 21, 1999	{'Mystery', 'Shounen'}	Movie	1	7.13	1121	https://cdn.myanimelist.net/images/anime/1845/92957.jpg	{}	False
2279	Nagagutsu wo Haita Neko	Mar 18, 1969	{'Kids', 'Adventure', 'Fantasy'}	Movie	1	7.13	2485	https://cdn.myanimelist.net/images/anime/7/5415.jpg	{}	False
14293	Nerawareta Gakuen	Oct 19, 2012	{'Sci-Fi', 'Romance', 'School'}	Movie	1	7.13	65731	https://cdn.myanimelist.net/images/anime/2/43807.jpg	{}	False
2490	One Piece: Mezase! Kaizoku Yakyuu Ou	Mar 6, 2004	{'Comedy', 'Fantasy', 'Shounen', 'Sports'}	Movie	1	7.13	24280	https://cdn.myanimelist.net/images/anime/8/70593.jpg	{}	False
5014	Sango Shou Densetsu: Aoi Umi no Elfie	May 19, 1986	{'Adventure', 'Sci-Fi'}	Movie	1	7.13	872	https://cdn.myanimelist.net/images/anime/8/53613.jpg	{}	False
760	Tenjou Tenge: The Past Chapter	Mar 30, 2005	{'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural'}	Movie	1	7.13	18240	https://cdn.myanimelist.net/images/anime/9/22930.jpg	{}	False
36760	Detective Conan: The Magician of Starlight	2012	{'Space'}	Movie	1	7.12	1398	https://cdn.myanimelist.net/images/anime/3/88889.jpg	{}	False
2678	Doraemon Movie 18: Nobita no Nejimaki City Boukenki	Mar 8, 1997	{'Adventure', 'Fantasy', 'Kids', 'Shounen'}	Movie	1	7.12	1488	https://cdn.myanimelist.net/images/anime/12/72423.jpg	{}	False
2950	Doubutsu no Mori	Dec 16, 2006	{'Kids', 'Slice of Life'}	Movie	1	7.12	15611	https://cdn.myanimelist.net/images/anime/3/13151.jpg	{}	False
2132	Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!	Apr 21, 2007	{'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi'}	Movie	1	7.12	14673	https://cdn.myanimelist.net/images/anime/1/2268.jpg	{}	False
37516	City Hunter Movie: Shinjuku Private Eyes	Feb 8, 2019	{'Action', 'Mystery', 'Comedy', 'Shounen'}	Movie	1	7.11	4577	https://cdn.myanimelist.net/images/anime/1416/97388.jpg	{}	False
34244	Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri	Apr 15, 2017	{'Sci-Fi', 'Adventure', 'Comedy', 'Seinen'}	Movie	1	7.11	852	https://cdn.myanimelist.net/images/anime/3/84509.jpg	{31978}	False
2669	Doraemon Movie 06: Nobita no Little Star Wars	Mar 16, 1985	{'Fantasy', 'Space'}	Movie	1	7.11	1851	https://cdn.myanimelist.net/images/anime/6/72411.jpg	{}	False
